App0,"([[8, 0], [8, 10], [1, 1], [1, 12], [7, 2], [9, 3], [9, 11], [9, 13], [9, 23], [11, 4], [11, 6], [3, 5], [5, 7], [5, 17], [10, 8], [13, 9], [13, 14], [13, 15], [12, 16], [2, 18], [14, 19], [15, 20], [17, 21], [19, 22], [20, 24]], ['0.00101686'])"
App1,"([[8, 0], [8, 7], [8, 24], [9, 1], [9, 2], [9, 11], [9, 25], [1, 3], [3, 4], [3, 21], [7, 5], [7, 17], [5, 6], [5, 15], [5, 19], [5, 22], [11, 8], [11, 9], [10, 10], [10, 27], [2, 12], [12, 13], [12, 26], [13, 14], [13, 16], [13, 18], [4, 20], [6, 23]], ['0.00089884'])"
App2,"([[1, 0], [1, 23], [8, 1], [8, 20], [7, 2], [7, 17], [9, 3], [9, 4], [9, 5], [3, 6], [10, 7], [5, 8], [5, 9], [11, 10], [13, 11], [13, 12], [13, 13], [2, 14], [14, 15], [17, 16], [12, 18], [15, 19], [19, 21], [19, 22]], ['0.00128102'])"
App3,"([[1, 0], [8, 1], [8, 5], [8, 22], [9, 2], [9, 3], [9, 19], [7, 4], [10, 6], [10, 20], [3, 7], [3, 25], [11, 8], [11, 11], [5, 9], [5, 24], [13, 10], [13, 12], [13, 13], [2, 14], [17, 15], [14, 16], [14, 21], [19, 17], [12, 18], [12, 23]], ['0.00098896'])"
App4,"([[8, 0], [8, 5], [9, 1], [9, 2], [9, 3], [1, 4], [1, 6]], ['0.00017500'])"
App5,"([[8, 0], [8, 19], [3, 1], [9, 2], [9, 3], [9, 11], [9, 20], [1, 4], [11, 5], [11, 14], [5, 6], [5, 8], [7, 7], [2, 9], [13, 10], [13, 12], [17, 13], [10, 15], [12, 16], [14, 17], [19, 18], [19, 25], [20, 21], [4, 22], [21, 23], [21, 24]], ['0.00113821'])"
App6,"([[1, 0], [8, 1], [8, 3], [9, 2], [9, 4], [5, 5], [5, 7], [7, 6]], ['0.00026989'])"
App7,"([[1, 0], [1, 4], [7, 1], [7, 15], [8, 2], [8, 6], [9, 3], [9, 7], [9, 9], [11, 5], [11, 17], [2, 8], [3, 10], [5, 11], [5, 16], [10, 12], [13, 13], [13, 14]], ['0.00060320'])"
App8,"([[8, 0], [8, 17], [1, 1], [7, 2], [9, 3], [9, 4], [9, 11], [10, 5], [11, 6], [11, 9], [12, 7], [13, 8], [13, 10], [13, 12], [13, 13], [3, 14], [3, 19], [5, 15], [2, 16], [4, 18], [14, 20]], ['0.00080705'])"
App9,"([[8, 0], [8, 14], [1, 1], [1, 22], [7, 2], [7, 17], [9, 3], [9, 5], [9, 7], [3, 4], [11, 6], [11, 8], [5, 9], [5, 16], [10, 10], [10, 18], [13, 11], [13, 13], [19, 12], [17, 15], [12, 19], [2, 20], [4, 21]], ['0.00086308'])"
App10,"([[8, 0], [8, 22], [1, 1], [1, 12], [9, 2], [9, 3], [9, 19], [7, 4], [7, 14], [3, 5], [11, 6], [11, 7], [11, 21], [5, 8], [5, 9], [13, 10], [13, 11], [13, 13], [19, 15], [2, 16], [16, 17], [4, 18], [10, 20]], ['0.00080633'])"
App11,"([[3, 0], [1, 1], [1, 5], [7, 2], [5, 3], [2, 4]], ['0.00025702'])"
App12,"([[1, 0], [1, 11], [8, 1], [8, 13], [9, 2], [9, 3], [9, 4], [9, 7], [3, 5], [5, 6], [7, 8], [11, 9], [11, 14], [2, 10], [13, 12]], ['0.00052905'])"
App13,"([[1, 0], [5, 1], [5, 13], [5, 15], [7, 2], [7, 21], [8, 3], [8, 5], [9, 4], [9, 6], [9, 17], [10, 7], [11, 8], [11, 9], [13, 10], [13, 14], [13, 18], [17, 11], [19, 12], [2, 16], [2, 20], [3, 19]], ['0.00120306'])"
App14,"([[1, 0], [1, 23], [8, 1], [8, 16], [7, 2], [9, 3], [9, 9], [11, 4], [11, 14], [5, 5], [5, 27], [13, 6], [13, 7], [13, 17], [17, 8], [17, 21], [19, 10], [3, 11], [35, 12], [20, 13], [2, 15], [10, 18], [12, 19], [14, 20], [14, 25], [21, 22], [4, 24], [15, 26], [16, 28]], ['0.00133395'])"
App15,"([[1, 0], [1, 11], [5, 1], [5, 4], [7, 2], [7, 13], [8, 3], [8, 6], [3, 5], [9, 7], [2, 8], [11, 9], [11, 14], [13, 10], [4, 12]], ['0.00057411'])"
App16,"([[8, 0], [8, 12], [9, 1], [9, 2], [9, 9], [1, 3], [1, 7], [11, 4], [11, 8], [3, 5], [5, 6], [5, 13], [5, 14], [7, 10], [10, 11], [2, 15]], ['0.00079298'])"
App17,"([[1, 0], [1, 21], [7, 1], [8, 2], [8, 6], [9, 3], [9, 4], [9, 7], [11, 5], [11, 11], [11, 22], [3, 8], [13, 9], [13, 10], [13, 12], [13, 13], [5, 14], [10, 15], [10, 18], [19, 16], [14, 17], [17, 19], [17, 20]], ['0.00075793'])"
App18,"([[1, 0], [1, 6], [7, 1], [7, 14], [8, 2], [9, 3], [9, 4], [9, 13], [11, 5], [11, 15], [3, 7], [2, 8], [5, 9], [5, 10], [13, 11], [19, 12], [10, 16]], ['0.00063086'])"
App19,"([[8, 0], [3, 1], [9, 2], [9, 3], [9, 11], [11, 4], [11, 9], [1, 5], [5, 6], [2, 7], [7, 8], [10, 10]], ['0.00047803'])"
