App0,"([[0, 10], [1, 10], [2, 2], [3, 2], [4, 2], [5, 5], [6, 7], [7, 5], [8, 4], [9, 8], [10, 9], [11, 9], [12, 9], [13, 13], [14, 13], [15, 13], [16, 12], [17, 14], [18, 16], [19, 16], [20, 18], [21, 21], [22, 2], [23, 2], [24, 18]], 0.060864925384521484)"
App1,"([[0, 10], [1, 10], [2, 10], [3, 10], [4, 2], [5, 2], [6, 2], [7, 4], [8, 5], [9, 5], [10, 5], [11, 5], [12, 3], [13, 7], [14, 7], [15, 9], [16, 9], [17, 8], [18, 13], [19, 13], [20, 8], [21, 8], [22, 4], [23, 7], [24, 14], [25, 14], [26, 12], [27, 16]], 0.05069088935852051)"
App2,"([[0, 13], [1, 13], [2, 2], [3, 2], [4, 5], [5, 5], [6, 4], [7, 2], [8, 7], [9, 7], [10, 7], [11, 9], [12, 9], [13, 9], [14, 8], [15, 14], [16, 10], [17, 12], [18, 16], [19, 18], [20, 18], [21, 8], [22, 13], [23, 25]], 0.05635571479797363)"
App3,"([[0, 2], [1, 2], [2, 4], [3, 3], [4, 5], [5, 7], [6, 7], [7, 7], [8, 9], [9, 9], [10, 8], [11, 2], [12, 2], [13, 13], [14, 13], [15, 5], [16, 10], [17, 10], [18, 7], [19, 14], [20, 16], [21, 16], [22, 12], [23, 18], [24, 18], [25, 15]], 0.05523514747619629)"
App4,"([[0, 2], [1, 2], [2, 2], [3, 2], [4, 5], [5, 5], [6, 7]], 0.01714301109313965)"
App5,"([[0, 2], [1, 2], [2, 5], [3, 5], [4, 2], [5, 7], [6, 7], [7, 7], [8, 4], [9, 5], [10, 8], [11, 9], [12, 9], [13, 9], [14, 8], [15, 10], [16, 12], [17, 13], [18, 13], [19, 13], [20, 10], [21, 14], [22, 16], [23, 16], [24, 18], [25, 18]], 0.052867889404296875)"
App6,"([[0, 5], [1, 5], [2, 2], [3, 2], [4, 2], [5, 7], [6, 7], [7, 9]], 0.020753860473632812)"
App7,"([[0, 2], [1, 2], [2, 2], [3, 4], [4, 5], [5, 5], [6, 7], [7, 7], [8, 7], [9, 8], [10, 9], [11, 9], [12, 13], [13, 13], [14, 10], [15, 14], [16, 14], [17, 9]], 0.037878990173339844)"
App8,"([[0, 2], [1, 2], [2, 5], [3, 7], [4, 7], [5, 7], [6, 7], [7, 4], [8, 9], [9, 9], [10, 10], [11, 8], [12, 5], [13, 9], [14, 4], [15, 13], [16, 13], [17, 16], [18, 12], [19, 8], [20, 14]], 0.04795384407043457)"
App9,"([[0, 14], [1, 2], [2, 5], [3, 5], [4, 7], [5, 7], [6, 9], [7, 2], [8, 10], [9, 4], [10, 9], [11, 8], [12, 13], [13, 13], [14, 13], [15, 13], [16, 13], [17, 12], [18, 8], [19, 9], [20, 16], [21, 16], [22, 3]], 0.052951812744140625)"
App10,"([[0, 5], [1, 2], [2, 2], [3, 2], [4, 4], [5, 5], [6, 7], [7, 7], [8, 8], [9, 9], [10, 9], [11, 9], [12, 10], [13, 12], [14, 12], [15, 10], [16, 13], [17, 13], [18, 9], [19, 14], [20, 14], [21, 16], [22, 16]], 0.04965925216674805)"
App11,"([[0, 2], [1, 2], [2, 2], [3, 4], [4, 5], [5, 5]], 0.015971899032592773)"
App12,"([[0, 2], [1, 2], [2, 4], [3, 4], [4, 2], [5, 5], [6, 5], [7, 7], [8, 7], [9, 8], [10, 9], [11, 9], [12, 13], [13, 13], [14, 10]], 0.03201913833618164)"
App13,"([[0, 14], [1, 2], [2, 2], [3, 4], [4, 4], [5, 2], [6, 5], [7, 7], [8, 7], [9, 7], [10, 9], [11, 9], [12, 13], [13, 13], [14, 16], [15, 18], [16, 18], [17, 28], [18, 7], [19, 29], [20, 29], [21, 30]], 0.049571990966796875)"
App14,"([[0, 18], [1, 18], [2, 18], [3, 18], [4, 18], [5, 2], [6, 5], [7, 2], [8, 7], [9, 7], [10, 9], [11, 9], [12, 13], [13, 13], [14, 13], [15, 4], [16, 10], [17, 36], [18, 8], [19, 14], [20, 16], [21, 16], [22, 8], [23, 12], [24, 25], [25, 28], [26, 40], [27, 21], [28, 29]], 0.07858109474182129)"
App15,"([[0, 4], [1, 2], [2, 5], [3, 5], [4, 7], [5, 7], [6, 9], [7, 9], [8, 4], [9, 8], [10, 10], [11, 10], [12, 5], [13, 13], [14, 13]], 0.034535884857177734)"
App16,"([[0, 2], [1, 2], [2, 2], [3, 5], [4, 7], [5, 7], [6, 9], [7, 9], [8, 4], [9, 9], [10, 13], [11, 13], [12, 2], [13, 8], [14, 8], [15, 10]], 0.03468894958496094)"
App17,"([[0, 2], [1, 2], [2, 2], [3, 5], [4, 4], [5, 5], [6, 5], [7, 7], [8, 9], [9, 9], [10, 9], [11, 7], [12, 13], [13, 13], [14, 13], [15, 14], [16, 10], [17, 10], [18, 8], [19, 16], [20, 18], [21, 18], [22, 18]], 0.0455930233001709)"
App18,"([[0, 2], [1, 2], [2, 2], [3, 5], [4, 5], [5, 4], [6, 7], [7, 7], [8, 7], [9, 7], [10, 3], [11, 8], [12, 9], [13, 9], [14, 9], [15, 10], [16, 12]], 0.03245902061462402)"
App19,"([[0, 10], [1, 2], [2, 2], [3, 5], [4, 7], [5, 7], [6, 4], [7, 8], [8, 8], [9, 9], [10, 9], [11, 13]], 0.03088831901550293)"
