App0,"([[22, 9], [20, 9], [3, 9], [0, 9], [15, 40], [19, 40], [5, 24], [11, 24], [17, 41], [10, 17], [13, 17], [8, 13], [24, 13], [23, 13], [2, 11], [16, 11], [12, 44], [4, 28], [21, 28], [14, 8], [6, 1], [9, 19], [18, 35], [1, 35], [7, 37]], ['0.00039015'])"
App1,"([[26, 9], [10, 9], [0, 9], [8, 9], [15, 40], [11, 40], [9, 24], [23, 24], [19, 41], [12, 41], [18, 17], [25, 17], [3, 17], [27, 13], [13, 13], [22, 13], [24, 11], [2, 11], [4, 11], [21, 11], [1, 44], [17, 44], [14, 8], [20, 8], [16, 1], [7, 19], [5, 35], [6, 37]], ['0.00039094'])"
App2,"([[3, 9], [15, 9], [12, 40], [9, 24], [22, 24], [14, 24], [4, 41], [5, 17], [1, 17], [18, 13], [11, 13], [13, 13], [21, 11], [0, 11], [10, 44], [2, 8], [23, 8], [20, 1], [6, 19], [7, 35], [19, 35], [8, 37], [16, 22], [17, 47]], ['0.00040498'])"
App3,"([[12, 9], [20, 9], [24, 9], [17, 9], [11, 9], [3, 40], [13, 24], [7, 24], [18, 41], [21, 41], [19, 17], [14, 17], [0, 13], [8, 13], [6, 11], [16, 11], [15, 44], [2, 28], [23, 28], [5, 8], [25, 8], [4, 1], [22, 19], [9, 35], [1, 35], [10, 22]], ['0.00040614'])"
App4,"([[0, 9], [6, 9], [1, 9], [3, 9], [5, 24], [4, 24], [2, 17]], ['0.00017652'])"
App5,"([[23, 9], [12, 9], [18, 9], [3, 9], [16, 40], [24, 24], [21, 41], [20, 17], [22, 17], [8, 13], [10, 13], [25, 13], [11, 13], [14, 11], [7, 11], [17, 44], [2, 28], [9, 28], [1, 8], [19, 8], [15, 1], [5, 19], [4, 35], [13, 35], [0, 37], [6, 37]], ['0.00041943'])"
App6,"([[0, 9], [1, 9], [3, 9], [7, 40], [5, 24], [4, 24], [2, 17], [6, 13]], ['0.00019062'])"
App7,"([[4, 9], [16, 9], [1, 9], [0, 9], [9, 40], [13, 24], [6, 24], [2, 41], [7, 17], [17, 17], [5, 13], [15, 13], [12, 11], [10, 11], [8, 8], [14, 8], [3, 1], [11, 19]], ['0.00038535'])"
App8,"([[8, 9], [2, 9], [5, 9], [4, 9], [11, 40], [18, 24], [16, 24], [20, 41], [19, 41], [13, 17], [10, 17], [3, 13], [12, 13], [1, 11], [9, 11], [6, 44], [14, 44], [7, 28], [17, 8], [15, 1], [0, 1]], ['0.00032898'])"
App9,"([[21, 9], [5, 9], [19, 9], [13, 9], [10, 40], [15, 40], [14, 40], [7, 24], [22, 24], [1, 41], [4, 17], [16, 17], [8, 13], [12, 13], [2, 11], [3, 11], [11, 44], [6, 28], [20, 8], [18, 8], [17, 1], [0, 19], [9, 29]], ['0.00042493'])"
App10,"([[18, 9], [14, 9], [21, 9], [22, 9], [8, 40], [12, 24], [20, 24], [9, 41], [19, 41], [2, 17], [5, 17], [4, 13], [11, 13], [0, 11], [10, 11], [15, 44], [7, 8], [3, 8], [13, 1], [1, 19], [17, 35], [6, 37]], ['0.00040380'])"
App11,"([[5, 9], [2, 9], [4, 9], [0, 40], [1, 24], [3, 17]], ['0.00018141'])"
App12,"([[13, 9], [7, 9], [8, 9], [3, 9], [4, 40], [11, 40], [0, 24], [1, 24], [9, 17], [6, 17], [5, 13], [10, 13], [14, 11], [12, 8], [2, 35]], ['0.00027657'])"
App13,"([[10, 9], [2, 9], [7, 9], [9, 9], [3, 40], [14, 24], [8, 41], [11, 41], [6, 17], [20, 13], [18, 13], [16, 13], [4, 13], [21, 11], [13, 11], [19, 28], [17, 8], [15, 1], [1, 19], [0, 35], [12, 35], [5, 37]], ['0.00036810'])"
App14,"([[10, 9], [3, 9], [27, 9], [11, 40], [0, 24], [19, 24], [13, 24], [8, 17], [2, 17], [28, 13], [22, 13], [16, 13], [1, 11], [18, 11], [4, 44], [23, 8], [9, 1], [21, 19], [20, 19], [15, 35], [5, 35], [25, 37], [7, 22], [14, 23], [24, 7], [6, 47], [26, 45]], ['0.00052267'])"
App15,"([[3, 9], [6, 9], [11, 9], [9, 9], [12, 40], [13, 40], [10, 24], [4, 41], [14, 17], [0, 13], [5, 13], [2, 11], [8, 11], [7, 8], [1, 35]], ['0.00031456'])"
App16,"([[1, 9], [14, 9], [0, 9], [15, 9], [13, 40], [12, 40], [6, 24], [10, 24], [11, 41], [9, 17], [7, 17], [3, 13], [2, 13], [8, 11], [4, 11], [5, 8]], ['0.00027855'])"
App17,"([[18, 9], [3, 9], [22, 9], [9, 9], [11, 40], [6, 40], [13, 24], [1, 24], [20, 41], [19, 17], [10, 17], [8, 13], [16, 13], [17, 13], [12, 11], [2, 11], [5, 11], [21, 44], [7, 8], [15, 8], [4, 1], [0, 19], [14, 19]], ['0.00036062'])"
App18,"([[14, 9], [16, 9], [9, 9], [7, 9], [1, 40], [3, 24], [8, 24], [6, 17], [4, 17], [2, 13], [10, 13], [12, 13], [0, 13], [5, 11], [13, 11], [11, 8], [15, 1]], ['0.00027928'])"
App19,"([[6, 9], [1, 9], [8, 9], [7, 40], [11, 24], [5, 24], [4, 41], [3, 17], [10, 13], [9, 13], [0, 11], [2, 11]], ['0.00026749'])"
